Учебное_заведение;Город;Число_поступающих;Средний_балл;Широта;Долгота
Средняя школа уезда Цицзян г. Чунцин ;Чунцин;1;60;29,56278;106,55278
Средняя школа Нанькай;Чунцин;1;60;29,56278;106,55278
Шафирканский экономический колледж;Шафиркан;1;60;40,118268;64,502586
Средняя школа № 1 уезда Чжицзинь;Чжицзинь;1;59;26,680278;105,769167
"МБОУ ""Средняя общеобразовательная школа №86 г. Челябинск""";Челябинск;1;59;55,1603659;61,4007858
Средняя школа № 11 гор. Шэньян ;Шеньян;1;59;46,329228;1,388517
"ГПОУ ""Юргинский технологический колледж""";Юрга;2;59;55,7202689;84,8885516
МАОУ СОШ №8;Улан-Удэ;1;59;51,8334378;107,5841511
МАОУ Лицей №27;Улан-Удэ;2;59;51,8334378;107,5841511
Средняя школа № 3 г. Хуайхуа провинции Хунань ;Хуайхуа;1;59;27,545712;109,971335
Средняя общеобразовательная школа 1 п.Усть-Абакан;Усть-Абакан;1;59;53,83651;91,39077
"КГУ ""Общеобразовательная школа №30"" акимата города Усть-Каменогорска";Усть-Каменогорск;2;59;49,97143;82,60586
Устьянская средняя общеобразовательная школа Бурлинского района Алтайского края;Устьянка;1;59;53,4527;78,7425
МБОУ Лицей №5;Уфа;2;59;54,734853;55,9578647
Областное государственное бюджетное общеобразовательное учреждение кадетская школа-интернат Томский кадетский корпус;Томск;1;59;56,4847036;84,9481737
Средняя общеобразовательная школа № 49 г.Томска;Томск;1;59;56,4847036;84,9481737
Терентьевская средняя школа Прокопьевский район Кемеровская область;Терентьевское;1;59;54,11440073;86,99298087
МАОУ СОШ № 4 им. И.С. Черных г. Томска;Томск;1;59;56,4847036;84,9481737
Муниципальное общеобразовательное учреждение гимназия № 6 г.Томск;Томск;2;59;56,4847036;84,9481737
Муниципальное общеобразовательное учреждение гимназия № 56 г.Томск;Томск;3;59;56,4847036;84,9481737
МБОУ Академический лицей г.Томска имени Г.А. Псахье;Томск;1;59;56,4847036;84,9481737
Муниципальная средняя (полная) общеобразовательная школа № 35 г.Томск;Томск;1;59;56,4847036;84,9481737
Муниципальная средняя (полная) общеобразовательная школа № 198 г.Северск;Северск;5;59;56,6031143;84,8809687
МАОУ СОШ 17;Сухой Лог;1;59;56,9075938;62,0358708
МБОУ СОШ № 13;Сургут;1;59;61,2539773;73,3961726
Средняя общеобразовательная школа 32 г.Тайга;Тайга;4;59;56,0622767;85,6207907
Специализированный учебно-научный центр - Университетский лицей г. Якутск;Якутск;1;59;62,0280273;129,7325717
"Муниципальное автономное общеобразовательное учреждение ""Лицей №38"" города Нижнего Новгорода";Нижний Новгород;1;59;56,3242093;44,0053948
Средняя общеобразовательная школа №4;Монастырище;1;59;44,19641;132,50223
Средняя общеобразовательная школа № 91;Новокузнецк;1;59;53,7942757;87,2144046
Средняя (полная) общеобразовательная школа №77 г.Новокузнецка;Новокузнецк;4;59;53,7942757;87,2144046
Средняя общеобразовательная школа № 49;Новосибирск;2;59;55,0281016;82,9210575
