Учебное_заведение;Город;Число_поступающих;Средний_балл;Широта;Долгота
"МАОУ ""СОШ №93""";Кемерово;3;78;55.3909721;86.0467864
"МБОУ ""Средняя общеобразовательгая школа №34 имени Амелина С.А."" г. Кемерово";Кемерово;1;78;55.3909721;86.0467864
Средняя общеобразовательная школа № 92 с углубленным изучением отдельных предметов г. Кемерово;Кемерово;2;78;55.3909721;86.0467864
Средняя общеобразовательная школа №7 г. Качканар;Качканар;1;78;58.7051759;59.4840198
Карагандинский коммерческий колледж;Караганда;1;78;49.83333;73.1658
"МАОУ ""Гимназия №1"" г. Канска Красноярского края";Канск;1;78;56.2049776;95.7051246
МАОУ СОШ №2;Верхняя Пышма;1;78;56.9757833;60.564885
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №47 города Владикавказа Республики Северная Осетия-Алания;Владикавказ;1;78;43.0205039;44.6819383
МБОУ гимназия имени академика Н.Г.Басова при ВГУ;Воронеж;1;78;51.6592378;39.1968284
МБОУСОШ №5 имени Лейтенанта Мурадяна;Геленджик;1;78;44.5631053;38.0790184
муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа 15 муниципального образования город-курорт Анапа Краснодарского края;Гостагаевская;1;78;45.02284;37.50511
МБОУ СОШ №15 с УИОП;Заринск;1;78;53.7063495;84.9314703
МБОУ Игринская СОШ №4;Игра;1;78;57.5549;53.0544
"МАОУ ""Средняя общеобразовательная школа №25 с углубленным изучением отдельных предметов""";Златоуст;1;78;55.1715695;59.6726264
Лицей-интернат №1 г. Иркутска;Иркутск;1;78;52.2863513;104.280655
Ирбейская школа №1 имени Давыдова;Ирбейское;1;78;55.6396;95.4515
Средняя общеобразовательная школа 41 г.Бийск;Бийск;1;78;52.5393683;85.2138852
МБОУ Средняя общеобразовательная школа №1;Бийск;2;78;52.5393683;85.2138852
МБОУ СОШ № 11;Белово;1;78;54.4221442;86.3036438
КГБОУ Ачинский кадетский корпус;Ачинск;1;78;56.2538662;90.47949
"МБОУ ""Гимназия № 27"" им. Героя Светского Союза Смирнова В.Е.";Барнаул;1;78;53.3481145;83.7798362
МАОУ СОШ №4 имени Героя Советского союза Ф.А. Лузана;Абинск;1;78;44.8679931;38.1618437
Средняя общеобразовательная школа 11 г.Абакан;Абакан;2;78;53.7223661;91.4437792
Средняя общеобразовательная школа 3 г.Анжеро-Судженск;Анжеро-Судженск;1;78;56.0787179;86.0202207
Средняя общеобразовательная школа № 1 города Юрги имени Героя Советского Союза А.П.Максименко Кемеровской области;Юрга;2;78;55.7202689;84.8885516
"МОБУ ""Якутский городской лицей""";Якутск;1;78;62.0280273;129.7325717
МОБУ Якутский городской лицей;Якутск;1;78;62.0280273;129.7325717
Национальная политехническая образовательная школа 2 г.Якутск;Якутск;2;77;62.0280273;129.7325717
Специализированный учебно-научный центр - Университетский лицей г. Якутск;Якутск;2;77;62.0280273;129.7325717
Гимназия 11 г.Анжеро-Судженска;Анжеро-Судженск;6;77;56.0787179;86.0202207
"КГУ ""Школа-лицей города Алтай Восточно-Казахстанской области""";Алтай;1;77;48.30272;89.51557
Гимназия 22. г. Барнаул;Барнаул;2;77;53.3481145;83.7798362
"МБОУ ""Лицей №17""";Березовский;4;77;55.6692853;86.2744636
"МБОУ ""Лицей №17""";Березовский;4;77;56.9096284;60.8180256
"МБОУ ""Белокурихинская средняя общеобразовательная школа №2"" Алтайского края";Белокуриха;2;77;51.9960534;84.9840343
Средняя общеобразовательная школа № 4 г. Иркутск;Иркутск;3;77;52.2863513;104.280655
Средняя общеобразовательная школа 34 г.Каменск-Уральский;Каменск-Уральский;2;77;56.4149095;61.9189837
"Муниципальное бюджетное общеобразовательное учреждение ""Лицей №174"" г. Зеленогорска Красноярского края";Зеленогорск;15;77;56.1133001;94.5888736
"Краевая школа-интернат по работе с одаренными детьми Школа космонавтики""";Железногорск;3;77;52.3378753;35.3516834
"Краевая школа-интернат по работе с одаренными детьми Школа космонавтики""";Железногорск;3;77;56.2529346;93.532167
МАОУ Лицей №130;Екатеринбург;2;77;56.8386326;60.6054887
Технический лицей 176 Карасукского района Новосибирской области;Карасук;7;77;53.7343772;78.042457
