Учебное_заведение;Город;Число_поступающих;Средний_балл;Широта;Долгота;Расстояние;
Средняя школа 22 г.Тараз Р.Казахстан;Тараз;1;84;42,9;71,36667;1791
МБОУ лицей при ТПУ г.Томска;Томск;28;84;56,4847036;84,9481737;0
Таразский колледж Парасат;Тараз;1;83;42,9;71,36667;1791
Средняя общеобразовательная школа 15 г.Славгород;Славгород;2;83;52,9993053;78,6459674;559
Средняя школа №2 им. М.Гелдиева г.Хазар;Хазар;2;83;41,9974;48,33325;3053
КГУ Опорная школа(РЦ)Б.Момышулы поселка Топар Абайского района Карагандинской области;Топар;1;83;49,54764056;72,86679274;1114
Павлодарский монтажный колледж;Павлодарская;1;83;54,03826409;71,07452173;918
Профессиональное училище № 105 г Норильска;Норильск;1;83;69,3490828;88,2009965;1439
ГАОУ Лицей Иннополис;Казань;2;83;55,7943877;49,1115312;2195
Жезказганский политехнический колледж г.Жезказган Р.Казахстан;Жезказган;1;83;47,78333;67,76667;1512
Средняя школа Дунъюн района Наньша. г. Гуанчжоу;Гуанчжоу;1;83;23,11667;113,25;4361
Средняя школа №1 уезда Вэнь провинции Хэнань Китай;Вэнь;1;83;41,803889;123,425833;3178
СОУ 71 имени М Файзали;Вахдат;1;83;38,553056;69,019722;2311
МБОУ Гимназия №1 Брянского района;Брянск;1;82;53,2420071;34,3652716;3181
МБОУ Белокурихинская средняя общеобразовательная школа №2 Алтайского края;Белокуриха;2;82;51,9960534;84,9840343;499
Средняя общеобразовательная школа 40 имени Вячеслава Токарева города Бийска Алтайского края;Бийск;2;82;52,5393683;85,2138852;439
Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №1 МО г.-к. Анапа;Анапа;1;82;44,8950777;37,3163142;3508
Средняя общеобразовательная школа 125 г.Барнаул;Барнаул;1;82;53,3481145;83,7798362;356
МБОУСОШ№18;Апшеронск;1;82;44,4585239;39,7300092;3390
МБОУ Ариничевская средняя общеобразовательная школа с. Ариничево;Ариничево;1;82;54,57528187;85,40835995;214
Жезказганский индустриально-гуманитарный колледж;Жезказган;1;82;47,78333;67,76667;1512
Общеобразовательная средняя школа №22;Жезказган;1;82;47,78333;67,76667;1512
Общеобразовательная средняя школа 3 г.Жезказган Р.Казахстан;Жезказган;3;82;47,78333;67,76667;1512
