ID;Балл;Предмет;Город;Дата_Зачисления;Учебное_Заведение
166831;59;Русский язык;Анжеро-Судженск;03.08.2019;МБОУ Анжеро-Судженского городского округа Средняя общеобразовательная школа №3 с углубленным изучением отдельных предметов имени Г. Панфилова
166831;56;Математика;Анжеро-Судженск;03.08.2019;МБОУ Анжеро-Судженского городского округа Средняя общеобразовательная школа №3 с углубленным изучением отдельных предметов имени Г. Панфилова
170131;56;Математика;Анжеро-Судженск;29.07.2019;МБОУ Анжеро-Судженского городского округа Средняя общеобразовательная школа №3 с углубленным изучением отдельных предметов имени Г. Панфилова
166831;51;Физика;Анжеро-Судженск;03.08.2019;МБОУ Анжеро-Судженского городского округа Средняя общеобразовательная школа №3 с углубленным изучением отдельных предметов имени Г. Панфилова
167402;91;Русский язык;Анжеро-Судженск;03.08.2019;Многопрофильная гимназия № 11 г.Анжеро-Судженска
167402;76;Математика;Анжеро-Судженск;03.08.2019;Многопрофильная гимназия № 11 г.Анжеро-Судженска
167402;70;Физика;Анжеро-Судженск;03.08.2019;Многопрофильная гимназия № 11 г.Анжеро-Судженска
168091;89;Русский язык;Анжеро-Судженск;03.08.2019;МОУСредняя общеобразовательная школа № 12 г.Анжеро-Судженск
168091;68;Математика;Анжеро-Судженск;03.08.2019;МОУСредняя общеобразовательная школа № 12 г.Анжеро-Судженск
168091;62;Физика;Анжеро-Судженск;03.08.2019;МОУСредняя общеобразовательная школа № 12 г.Анжеро-Судженск
170164;96;Русский язык;Анжеро-Судженск;29.07.2019;Нетиповое муниципальное бюджетное общеобразовательное учреждение Анжеро-Судженского городского округа Гимназия 11
165543;94;Русский язык;Анжеро-Судженск;03.08.2019;Нетиповое муниципальное бюджетное общеобразовательное учреждение Анжеро-Судженского городского округа Гимназия 11
170137;89;Русский язык;Анжеро-Судженск;29.07.2019;Нетиповое муниципальное бюджетное общеобразовательное учреждение Анжеро-Судженского городского округа Гимназия 11
